,user_id,name,email,address,birth_dt,phone,type,rubro
9141,MLB46164532000,Sr. Enzo Gabriel Ferreira,lais76@example.org,"Área de Moura, 862
Conjunto Serra Verde
64826358 da Mota / RN",2019-08-02,0900 991 2122,8.0,2.0
9142,MLB10531174810,Davi Lucas da Mata,castrojoao-vitor@example.com,"Conjunto de da Mota, 56
Penha
02824900 Martins / AC",1970-02-12,+55 (061) 0072-3987,,
9143,MLB10483203480,Gabrielly Barros,hrodrigues@example.org,"Condomínio Fernando Azevedo, 23
Itaipu
71738-328 Silveira da Mata / RS",1964-11-04,(084) 8888 7832,,
9144,MLB10597144360-1,Maria Sophia Fogaça,peixotomaria@example.org,"Praia de Lopes, 55
Conjunto Minas Caixa
97564-734 da Cunha do Norte / PA",1928-02-12,+55 (021) 2343-8916,,
9145,MLB8204925060,Pedro Henrique Rocha,ccarvalho@example.net,"Morro Nathan Souza, 91
Nossa Senhora Do Rosário
83892-713 Araújo do Galho / BA",1944-05-22,51 5740 4315,,
9146,MLB7700952320,Breno Ramos,rafaela29@example.net,"Trecho de Silva, 6
Vitoria Da Conquista
48658-740 Azevedo / PE",1982-12-15,0500 727 7340,,
9147,MLB410325009140,Luana Castro,rodriguesjoao-gabriel@example.net,"Vila Caio da Conceição
Jardim Do Vale
31475-655 da Mota / AC",1931-04-11,+55 (021) 8793 1500,8.0,6.0
9148,MLB4989814790,Sr. Alexandre Vieira,vcavalcanti@example.com,"Lago das Neves, 49
Vila Santa Monica 1ª Seção
60508-483 Dias / TO",1931-08-04,61 0465 9801,,
9149,MLB2694158550,Giovanna Ramos,adias@example.org,"Trecho Gonçalves, 32
Conjunto Floramar
79054-242 Cavalcanti do Oeste / SC",1977-09-02,0900-040-5779,,
9150,MLB10651438310,Kevin Campos,oduarte@example.com,"Rua da Rosa, 333
Santo Antônio
58430-255 Moraes / GO",1975-11-23,+55 (041) 0665-9964,,
9151,MLB10578619330,Thiago Sales,bpires@example.net,"Área de da Paz, 5
Aarão Reis
32043031 Moraes / DF",2022-09-25,71 2256-6225,,
9152,MLB1768255500,Ana Lívia Silva,joao-vitor78@example.net,"Ladeira Vitor Hugo da Paz, 55
Vila Cloris
96466630 Fogaça / AM",1938-05-19,(051) 8294-0478,,
9153,MLB410559222190,Alana Teixeira,renan89@example.com,"Viela de Moura, 929
Lagoa
06426-030 Moraes / RS",1989-12-20,+55 41 8670-8224,,2.0
9154,MLB893082180,Leonardo Alves,nporto@example.org,"Morro da Mota, 87
Mangueiras
96831-655 da Cunha de Castro / PB",1943-12-04,+55 (021) 5925-5964,,
9155,MLB10592654110,João da Cunha,eramos@example.net,"Aeroporto Rocha, 903
Pilar
60681247 da Rosa de Jesus / PE",1962-09-13,51 9309 0079,,
9156,MLB1233715260,Dr. Carlos Eduardo Viana,marianasouza@example.com,"Distrito da Cruz, 46
Vila Suzana Segunda Seção
86938-947 Carvalho / AP",1977-07-03,11 2479-8069,,
9157,MLB8049046080-1,Erick Teixeira,garaujo@example.com,"Campo da Cunha, 6
São Jorge 3ª Seção
59282-782 Rezende / RN",2002-07-16,31 6145-5322,,
9158,MLB10305600820,Isadora Porto,rebeca05@example.org,"Campo de Ribeiro, 696
São João Batista
17581-569 da Mata / SP",1923-07-06,(071) 1370 1033,,
9159,MLB4213624300,Leonardo Costela,gomeskamilly@example.net,"Fazenda João Gabriel Azevedo, 623
Santa Cruz
63303-074 Costa / MA",1958-04-05,+55 (081) 2742 5281,,5.0
9160,MLB17137380,Alana Nogueira,carvalhomarcela@example.com,"Setor de Fogaça, 9
São Pedro
91067-684 Almeida / ES",1983-07-27,(081) 8998-4809,,
9161,MLB48071221400,Catarina Lima,dmoreira@example.com,"Chácara de Silveira, 23
Pilar
93777-182 Santos do Campo / SE",1980-04-23,(081) 9711-3796,8.0,5.0
9162,MLB5879869640,Felipe Jesus,isiscastro@example.com,"Colônia de Pires, 64
Boa Esperança
27966746 Vieira / PE",1914-01-07,+55 (081) 6187-9272,,
9163,MLB3991492720,Ana Júlia Martins,ipereira@example.org,"Avenida de Sales, 674
Carlos Prates
89907265 Farias de da Costa / PR",1962-04-03,0500-246-7269,,
9164,MLB3277646050,Sr. Luiz Otávio Lima,heloisamendes@example.com,"Rua de Pereira, 77
Esperança
21777-885 Araújo / AC",1934-07-06,21 2354-2560,,
9165,MLB10019038820,Sr. Cauã Carvalho,qcorreia@example.org,"Campo de Costela
Saudade
09395-097 Azevedo de Peixoto / SE",1942-06-06,0300 463 2201,,
9166,MLB10591935990,Sra. Amanda Melo,ramosrafael@example.net,"Recanto Ribeiro, 1
Vila São Geraldo
52806127 Viana de Cunha / RJ",1925-01-29,71 7236-0403,,
9167,MLB10528515640-1,Nathan Monteiro,amandaribeiro@example.org,"Setor Ribeiro, 48
Minas Brasil
69245906 Cardoso / AP",1929-07-21,+55 51 5140 4288,,
9168,MLB2379512290,Srta. Laís Duarte,oda-mota@example.org,"Jardim de Mendes, 828
Vila Real 2ª Seção
63543-676 Carvalho / PI",2012-08-04,84 3790 0098,,
9169,MLB10594861480,Diogo Nunes,heloisa26@example.org,"Trecho de da Rosa, 8
Vila Nova Gameleira 1ª Seção
67481-051 Alves / MS",1981-06-25,71 7401-1677,,
9170,MLB5316138650,Lorena Cavalcanti,ysilveira@example.net,"Esplanada João Guilherme Vieira, 65
Vila Nova Paraíso
21040318 da Mota / RS",2021-12-20,84 0087-7739,,
9171,MLB47443185890,Danilo Silveira,vcaldeira@example.net,"Parque Letícia Mendes, 608
Mineirão
30015320 Rezende do Amparo / AL",1957-09-05,21 4334-0688,,5.0
9172,MLB3182984660,Isabel Cardoso,igor47@example.net,"Parque de da Cruz
Califórnia
67796546 Almeida Paulista / RS",1994-12-26,0500-574-5778,,
9173,MLB7109878800,Dra. Larissa Vieira,yda-cunha@example.org,"Praia da Mota, 30
Corumbiara
37879450 Aragão / PE",1951-01-27,84 7563 3890,,
9174,MLB6123029300,Elisa Moura,sofiamendes@example.net,"Rua de Farias
União
26136257 Nascimento / GO",1919-03-28,+55 81 2400 1008,,
9175,MLB1953691220,Rafaela da Mata,ida-conceicao@example.com,"Conjunto Isis Alves, 14
Copacabana
32231324 Moura / TO",1911-06-30,(031) 8373-2902,,
9176,MLB8001580910,Carolina Lopes,gsilveira@example.org,"Passarela Bernardo Costela, 54
Bonfim
69493-804 Viana / PI",1938-09-21,21 0352 7830,,
9177,MLB10507849240-1,Esther Pereira,maite44@example.net,"Conjunto Barbosa, 5
Cidade Jardim Taquaril
60558-686 Carvalho / DF",1912-08-15,+55 (041) 7550 0260,,
9178,MLB10551043880,Maitê Monteiro,lais97@example.com,"Rua Diogo da Paz, 3
São Gonçalo
52120-419 Melo Grande / ES",1935-07-29,31 8108-7873,,
9179,MLB10505198630,Júlia Moura,jferreira@example.org,"Jardim Otávio Melo, 267
Cônego Pinheiro 2ª Seção
73166285 da Costa / MS",1976-04-09,+55 81 8435-6268,,
9180,MLB6278117330,Alexandre Rodrigues,ecunha@example.org,"Fazenda Eloah Mendes, 76
Urca
79856764 Almeida de Campos / ES",2015-02-07,81 7358-3516,,
9181,MLB46896900040,Isis Peixoto,ana-lauradas-neves@example.com,"Passarela João Vitor Jesus
São Lucas
43430-754 Lopes Paulista / RN",1923-10-05,(041) 2422 2286,8.0,5.0
9182,MLB4259087570,Vitória da Conceição,rezendeyuri@example.net,"Colônia Novaes, 5
Vila Copacabana
38751-500 Vieira / ES",2007-11-13,+55 61 8255 1745,,
9183,MLB4769164270,Maria Fernanda Novaes,catarina72@example.net,"Feira Mendes
Tres Marias
42212690 Pires / PI",1960-10-13,31 8741 2875,,
9184,MLB4554023900,Beatriz Lima,maria-ceciliaramos@example.com,"Lagoa Silva, 78
Cdi Jatoba
38398431 Costa de Silva / ES",2023-09-06,0900-377-9481,,
9185,MLB6920576440,Stephany Ribeiro,isaac35@example.com,"Aeroporto de Caldeira
Vila De Sá
24099-270 Novaes de Castro / MS",1915-06-23,+55 51 5691 1585,,
9186,MLB10663806220,Vitor Hugo da Luz,da-conceicaoluiz-henrique@example.net,"Estação de Cavalcanti, 52
Renascença
91097-385 Teixeira / PB",2011-06-07,+55 (061) 3631-7182,,
9187,MLB410537492010,Gustavo das Neves,ribeirosarah@example.org,"Rodovia Caldeira, 147
Marilandia
69569-304 Alves / MT",1919-12-01,61 1241-0775,,8.0
9188,MLB3416689010,Paulo Pinto,da-rochabeatriz@example.com,"Praia Costela, 652
Vila De Sá
18211-488 Rocha Grande / PI",1950-12-10,11 9271-3396,,
9189,MLB10649060560-1,Vitor Hugo Farias,lucca62@example.com,"Rodovia Campos
Guarani
65936876 Vieira / MT",2014-12-21,(031) 1459-5444,,
9190,MLB7127231920,Laura Dias,caragao@example.net,"Área Rocha, 765
Rio Branco
34462786 Rodrigues / BA",2000-09-14,61 0022-3954,,
9191,MLB2075257870,Agatha Gonçalves,lara74@example.com,"Recanto da Conceição, 75
São Geraldo
77747-693 Aragão / SE",2012-01-31,41 0368-2248,,
9192,MLB10585243230,Srta. Rafaela Correia,rodrigosouza@example.net,"Vale de Teixeira, 7
Grotinha
60960996 Rezende / MT",1983-03-29,(061) 5860 2618,,
9193,MLB10632238900,Isis Cunha,carolinamelo@example.com,"Trecho Pires, 71
Garças
82929-877 Martins / MG",2013-09-28,+55 51 9665 8993,,
9194,MLB10330951060,Vicente Dias,diaslivia@example.net,"Vale Campos, 33
Sagrada Família
08403-401 Oliveira / PE",1908-09-07,+55 (011) 5397 6900,,
9195,MLB8267660920,Luiz Henrique Martins,gabriellycavalcanti@example.org,"Viela Porto, 96
Olaria
51686700 Nogueira / MA",1962-11-18,0300-406-5268,,
9196,MLB786228170,Enrico Porto,joao-guilherme51@example.com,"Jardim de da Mota
Cdi Jatoba
11535-756 Duarte do Amparo / BA",1991-12-08,(051) 0656-5124,,
9197,MLB42816693120,Maria Vitória Barbosa,meloraquel@example.org,"Praia de Barros, 45
Nossa Senhora Da Conceição
85468-379 Cavalcanti de Viana / BA",2018-05-04,+55 51 7831 6726,8.0,3.0
9198,MLB10647394050,Gabriela da Conceição,marcelo55@example.net,"Largo Lopes, 29
Universitário
59804-942 da Rosa do Oeste / RR",1963-04-29,11 4310 2988,,
9199,MLB10573824170,Benjamin Ferreira,bianca44@example.org,"Vila de Costela, 58
Novo Aarão Reis
66936681 Cavalcanti de Peixoto / PB",1991-12-16,0900 567 3319,,
9200,MLB5241506620,Dr. Francisco Monteiro,teixeirathiago@example.net,"Jardim de Pires, 61
Beira Linha
84274818 Cunha do Amparo / GO",2011-08-24,+55 84 0268-3304,,
9201,MLB4558505800,Sr. Gustavo Melo,kevinmoura@example.com,"Trevo de Nunes, 20
Vila Satélite
99583-928 Porto da Praia / PE",1999-02-11,+55 (031) 8876 9234,,
9202,MLB10479051330,Vinicius Costa,paulocosta@example.com,"Lago Benício Lima
Xodo-Marize
23732-268 Monteiro Alegre / SP",1984-11-20,(041) 1104-5184,,
9203,MLB7747699650,Enzo Gabriel da Luz,maria-aliceda-cruz@example.org,"Fazenda Igor Cavalcanti, 99
Cônego Pinheiro 1ª Seção
03383-044 da Paz / MG",1925-02-10,+55 (081) 0025-5724,,
9204,MLB410222106410,Elisa Souza,dfreitas@example.net,"Colônia Aragão, 9
Vila Pinho
53445863 Melo / AL",1941-04-01,+55 81 5927 5409,,9.0
9205,MLB8194454940,André Azevedo,anavieira@example.org,"Aeroporto Cavalcanti, 75
Vila Madre Gertrudes 1ª Seção
15403495 Azevedo da Mata / PR",1931-10-07,+55 (031) 8949 1185,,
9206,MLB10521757090,Joaquim Caldeira,pietramoura@example.com,"Pátio Ana Beatriz Vieira, 319
São Gonçalo
88616656 Cavalcanti / SP",1981-07-08,(031) 6455-5694,,
9207,MLB6985474780,Giovanna Ferreira,portoheloisa@example.net,"Passarela Carlos Eduardo Souza, 644
Maria Helena
89190222 Melo da Prata / CE",1963-06-13,+55 (021) 9436-4339,,
9208,MLB48218446380,Gustavo Pereira,pedro-miguelda-rocha@example.com,"Trecho Bruno Correia
Dom Bosco
71881380 Martins / PE",1913-07-21,+55 21 5866 6811,,5.0
9209,MLB410227656530,Olivia Rocha,wfogaca@example.org,"Passarela de Souza
Vila Ouro Minas
33085-861 Mendes / AP",1975-07-21,+55 11 3314 6710,9.0,6.0
9210,MLB3339736830,Dr. Augusto Azevedo,beniciomelo@example.net,"Avenida de Souza, 925
Vila Das Oliveiras
60979170 Pereira da Mata / CE",1979-12-14,31 5507 3247,,
9211,MLB2051291290,Gabrielly Porto,juan18@example.org,"Favela Gabriel da Cunha, 477
Etelvina Carneiro
05860984 Duarte das Pedras / TO",1923-05-23,21 0836-2726,,
9212,MLB10521619050,Srta. Sofia Moreira,mariaoliveira@example.net,"Distrito Cardoso
Capitão Eduardo
05986-653 Jesus da Mata / CE",1927-11-18,(084) 2079 0858,,
9213,MLB10657400210,Pedro Henrique Campos,vieirabruno@example.org,"Favela de Cardoso, 18
Maria Helena
50188-636 Cunha de Farias / AC",2023-09-18,+55 (031) 9589 8258,,
9214,MLB10589857660,João Lucas Moreira,benicioribeiro@example.com,"Campo de Mendes, 90
Frei Leopoldo
05497-189 Araújo da Serra / SP",1951-06-25,+55 (041) 7354 7735,,
9215,MLB6052457390,Dr. Nathan Gomes,maria-fernanda09@example.org,"Travessa de Pires, 50
Trevo
82938-342 Duarte / SP",2018-10-07,41 2591 6651,,
9216,MLB5403918420-1,Maria Clara Duarte,pda-cunha@example.net,"Área de Monteiro, 30
Lagoinha Leblon
57676449 Cavalcanti de Barros / RR",1989-11-25,+55 41 8383 1101,,
9217,MLB45099645640,Maria Julia Mendes,luiz-otavio57@example.org,"Travessa de da Cruz, 3
Vila São Paulo
53045034 Gomes do Amparo / CE",1926-07-27,+55 (021) 2420 3900,9.0,7.0
9218,MLB43234120,Lorena Costa,qfernandes@example.net,"Conjunto Oliveira, 76
Vila Real 1ª Seção
83248-648 Ramos do Amparo / RO",1911-04-15,+55 61 7416-2452,,
9219,MLB5844420450,Srta. Emanuella Gonçalves,mouramaria-clara@example.net,"Campo de Moura
Vila Oeste
62397-123 Teixeira / RS",1950-08-08,31 2959 8715,,
9220,MLB10307668070,Srta. Ana Julia Fogaça,sofiacaldeira@example.org,"Rua Ana Clara Peixoto, 76
São Vicente
57216140 Correia Grande / MS",2000-08-06,+55 84 3788 3073,,
9221,MLB10564667650,Yago Pires,pintocaue@example.org,"Vila Carvalho, 12
Vila Madre Gertrudes 4ª Seção
10311-923 Moura / SC",1937-03-28,0800 897 6822,,
9222,MLB10546883550,Melissa Nunes,julia17@example.org,"Via Milena Azevedo, 34
Conjunto Jatoba
70283340 Barros / RN",1947-11-01,+55 (061) 2877-1201,,
9223,MLB10562146250,Stephany Rezende,joaonunes@example.org,"Estação Sophie Costela, 2
Silveira
71285505 Dias / SP",1945-04-30,0300 921 4886,,
9224,MLB1989531720,Vitor Hugo da Costa,joao-miguel32@example.org,"Estação de Melo, 322
Flavio Marques Lisboa
68612-609 Peixoto / PR",1978-12-05,71 0472 2431,,
9225,MLB10501566640,Yago da Conceição,moreiradiego@example.net,"Fazenda Pietro Souza, 818
Betânia
96032-171 Ferreira / GO",1995-10-03,+55 (051) 7216-8088,,
9226,MLB410176352970,Sr. João Felipe Cavalcanti,danilo48@example.net,"Vereda Maria Luiza Castro, 13
Santa Branca
14050-247 Ferreira / RJ",1976-01-26,(071) 0082 2703,,7.0
9227,MLB10626161900,Sra. Sophie Duarte,yvieira@example.com,"Chácara Peixoto, 92
Universitário
73891835 da Costa do Sul / PR",2013-05-24,+55 (061) 5288 3119,,
9228,MLB4357772000,Ana Júlia Vieira,da-rochasophia@example.org,"Estação de Moreira, 43
Vila Nova Dos Milionarios
30892106 Moraes da Mata / RO",2003-07-31,0900 612 0883,9.0,3.0
9229,MLB10509495420,Luiz Felipe Nunes,salesluigi@example.com,"Recanto Freitas
Diamante
98937849 Ferreira da Prata / AP",1934-05-03,+55 71 2798-1559,,
9230,MLB6800453610,Vinicius Campos,avieira@example.net,"Alameda Porto, 4
Mantiqueira
54082588 Carvalho de Novaes / RJ",1952-05-21,+55 (071) 4660 7719,,
9231,MLB8141032850,Ana Sophia Farias,ceciliada-cruz@example.org,"Aeroporto Costela, 424
São Gabriel
02029-860 Mendes / ES",1969-09-24,61 4131-3510,,
9232,MLB2844805280,Cauê Barbosa,nunesenzo@example.net,"Lagoa Melo, 6
Buritis
38640-907 Mendes de Correia / SC",1935-12-23,+55 51 6226 4706,,
9233,MLB7921392170,Isabella Rocha,mendesthomas@example.org,"Morro Nogueira, 49
Vila Nova Gameleira 2ª Seção
48412-746 da Paz do Campo / RN",1971-07-27,41 5856-5472,,
9234,MLB426072160-1,Sra. Julia Costela,rochajoao-pedro@example.com,"Praça de Melo, 64
Solimoes
06662-695 Silva / RR",2005-12-14,(071) 2122 3392,,
9235,MLB10634633870,Dr. Enzo Rocha,fernandasilveira@example.org,"Fazenda Cardoso, 81
Copacabana
90889658 Santos / TO",1925-09-19,51 6009 6291,,
9236,MLB42535819080,Danilo Gonçalves,maite77@example.org,"Feira de Aragão, 83
Vila Do Pombal
21144-321 Martins / RJ",1997-12-15,(071) 4435-7546,,8.0
9237,MLB44640239180,Alice da Mota,rafaela63@example.net,"Passarela Carlos Eduardo Alves, 471
Vila São Paulo
17699-337 Azevedo / DF",1945-05-26,(081) 6553-6014,9.0,7.0
9238,MLB10594645880,Valentina da Cunha,esilva@example.org,"Via de Martins, 77
Marieta 2ª Seção
89518-425 Moraes Paulista / AC",1912-02-26,(031) 1555 5325,,
9239,MLB5366816250,Vitória Caldeira,breno29@example.net,"Via Erick Peixoto, 13
Acaba Mundo
60107-343 Alves do Amparo / AM",1948-04-07,(071) 3471 3312,,
9240,MLB3018868520,Ana Vitória Pereira,rafaela25@example.com,"Viaduto Pietro Viana
Vila São Gabriel
09795222 da Rocha / MA",2019-10-14,+55 71 4287-6709,,
9241,MLB10564914630,Vitor Alves,da-rosalorenzo@example.net,"Alameda da Cunha
Vila Batik
83095831 Santos do Amparo / PB",1923-06-09,71 1549 2873,,
9242,MLB5067105930,Nicole da Mata,salves@example.com,"Aeroporto de Rocha, 557
Santa Tereza
23288-462 Rezende Paulista / AP",2005-05-25,(041) 5506-1584,,
9243,MLB7349806870,Lorena Moraes,jrocha@example.com,"Condomínio Correia, 560
Conjunto Serra Verde
51042676 Jesus do Amparo / AC",2001-08-22,(031) 0777-0140,,
9244,MLB10243500570,Joaquim da Conceição,rodriguesnathan@example.net,"Estrada Melo, 636
São Bento
62085-389 Martins / SC",1916-12-18,(051) 2434 3239,,
9245,MLB1865471910,João Vitor Fogaça,vfogaca@example.org,"Jardim Stephany Silveira, 9
Distrito Industrial Do Jatoba
75194-095 da Luz Alegre / MA",1992-06-08,(051) 2464-0494,,
9246,MLB10651101650,Sr. Alexandre Teixeira,evelyn23@example.org,"Loteamento de Aragão, 5
Vila São Gabriel
51290-356 das Neves do Sul / PA",1977-09-14,71 3471 1323,,
9247,MLB3328522620,Sophie Porto,vfernandes@example.net,"Vila Luiz Fernando Sales, 8
Novo Tupi
56500-656 Aragão / PA",1913-11-02,(061) 8064-5111,,
9248,MLB7582574560,João Miguel Viana,lauraalmeida@example.org,"Jardim Erick Oliveira, 14
Bonfim
52971-404 Aragão da Serra / RJ",1922-10-02,+55 84 5676-7403,,
9249,MLB10542181040,Davi Lucas Campos,monteirogabrielly@example.org,"Quadra Ferreira, 7
Vila São Gabriel Jacui
24169-922 Freitas da Serra / AP",2015-05-31,+55 61 0240 1807,,
9250,MLB3259195300,Maria Sophia Sales,luccada-luz@example.com,"Quadra de Farias, 742
Vila Paquetá
31776-613 Jesus do Campo / AC",1981-12-18,0900 050 0931,,
9251,MLB42650705130,Isaac Viana,aoliveira@example.org,"Praia de da Cunha, 41
Maria Goretti
33629-291 Ribeiro Alegre / SP",1986-04-24,+55 (031) 4999 1335,8.0,1.0
9252,MLB5691554060,Sarah da Cunha,ynascimento@example.net,"Chácara Beatriz Nunes, 143
Ribeiro De Abreu
66386741 da Mata / GO",1975-07-15,+55 61 3316-7832,,
9253,MLB2634318520,Gabriel Barbosa,cardosoemanuelly@example.org,"Vila de Correia, 77
Nossa Senhora Da Conceição
97117-273 Costa do Galho / CE",1976-02-01,+55 (061) 3467 1831,,
9254,MLB3791879810,Eloah Santos,luigi28@example.com,"Estrada Ian da Costa, 54
Nova Cachoeirinha
31508-604 da Rocha / RS",1931-08-22,(081) 9221 7357,,
9255,MLB10510626940,Thales Rocha,wmoura@example.com,"Jardim de Moura, 567
Morro Dos Macacos
82784-371 Moura / AM",1920-01-18,0900-122-8283,,
9256,MLB10664596910-1,Rodrigo Ribeiro,heloisa39@example.org,"Distrito Alana Costa, 26
Vila Dos Anjos
27918-915 Jesus / RS",1915-01-19,+55 (021) 6667 6202,,
9257,MLB10661667840-1,Laura Freitas,luiz-miguelalmeida@example.org,"Conjunto Moraes, 62
Santa Isabel
60467-380 Martins do Campo / TO",1984-11-03,+55 84 9185 8411,,
9258,MLB5189919550,Emanuel Duarte,aragaodaniela@example.org,"Feira Araújo
Vila São Gabriel
06575-853 Ribeiro da Praia / CE",1929-05-04,+55 11 6474-8425,,
9259,MLB563702060,João Miguel Novaes,gomeseduardo@example.net,"Vereda Samuel Cunha
Serra Verde
91261039 da Rosa / MA",1971-08-17,+55 (051) 3323 1282,,
9260,MLB5322018390,Srta. Raquel Lopes,joao-lucassantos@example.org,"Área Nunes, 42
Vila Nova Dos Milionarios
32466285 Barros / GO",1948-09-02,+55 (081) 6465 4997,,
9261,MLB10543854370,Sophie Monteiro,erickteixeira@example.net,"Estrada de Pereira, 5
Vila Maria
20475-446 Ferreira de Lima / PI",1990-05-28,(061) 7577-5620,,
9262,MLB2093161270,Vitor Castro,ryan80@example.org,"Condomínio Pinto, 61
Vila Vista Alegre
11440-491 Melo / DF",1985-02-04,+55 (011) 1426 0447,,
9263,MLB42729735530,Joana Campos,enzovieira@example.org,"Recanto Nicolas Aragão, 12
Conjunto Jatoba
56125-800 Pires de Nunes / CE",1931-05-29,+55 11 4382-8442,8.0,9.0
9264,MLB2559999400,Nicole Caldeira,isaacda-mota@example.com,"Distrito Catarina Sales, 36
Nossa Senhora Da Aparecida
27420-772 Gonçalves / PR",1990-03-23,+55 (061) 6641-6792,,
9265,MLB7472740160,Caroline Costa,evelyn30@example.com,"Viaduto Ribeiro, 9
Itaipu
49147186 da Paz de Ferreira / MS",2023-01-29,(071) 6026 5488,,
9266,MLB1600871850,Amanda Farias,pietrorodrigues@example.com,"Vila de da Costa
Marajó
87462449 Pires da Prata / RJ",1912-11-08,(021) 9853-2764,,
9267,MLB5279558230,Bruno Almeida,vcarvalho@example.com,"Lagoa Costela, 51
Santa Rita
88525940 da Mata do Campo / SE",1928-04-25,(071) 9915-6060,,
9268,MLB7676893920,Gabriela Monteiro,salesdiego@example.org,"Pátio Costa, 20
Beira Linha
82854-939 Pinto de Minas / PA",2008-07-02,(061) 3559 6535,,
9269,MLB1699287580,Srta. Kamilly Castro,enzonunes@example.org,"Feira Nascimento, 22
Vista Alegre
12302389 Correia de Azevedo / PA",1923-01-25,84 3832 6661,,
9270,MLB3030402360,Marcela Freitas,calebeda-luz@example.org,"Favela de Oliveira, 13
São Geraldo
74246593 Monteiro / PA",1963-02-20,+55 (051) 6532-2721,,
9271,MLB47451463990,Alana Nascimento,das-nevescaroline@example.org,"Rodovia Nascimento
Cabana Do Pai Tomás
35696-679 Silveira de da Cruz / SP",1986-01-16,0800-888-8476,,4.0
9272,MLB2747260370,Clara Barbosa,lmendes@example.net,"Distrito Novaes
Lagoa
88968-835 Sales / CE",2016-02-21,0300-878-4766,,
9273,MLB10637128250,Marina Almeida,rpeixoto@example.net,"Rodovia Jesus, 67
Vila Aeroporto
95410862 Lopes de Gomes / MA",1981-01-10,(061) 6175-2397,,
9274,MLB2944987270,João Miguel Souza,ana-luiza77@example.net,"Campo Almeida, 28
Vila Independencia 1ª Seção
07931-907 Costela / AC",2014-03-26,(021) 8899-9849,,
9275,MLB10628305700,Sophie Fernandes,vitor-gabrielcavalcanti@example.net,"Vila de Dias, 816
Comiteco
62282-963 da Mata / RS",2021-02-24,0300 475 7863,,
